MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/13/2022 15:16:46,1.12.0,FR1,4,4.14,nan,1,Right,Left,0,1,0,0,nan,nan,0.17
6/13/2022 15:18:46,1.12.0,FR1,4,4.14,nan,1,Right,Left,0,2,0,0,nan,nan,0.60
6/13/2022 15:19:05,1.12.0,FR1,4,4.14,nan,1,Left,Left,1,2,0,0,nan,nan,0.09
6/13/2022 15:19:25,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,2,2,0,0,nan,nan,0.37
6/13/2022 15:24:22,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,3,2,0,0,nan,nan,0.10
6/13/2022 15:25:30,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,3,3,0,0,nan,nan,0.02
6/13/2022 15:25:38,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,3,4,0,0,nan,nan,0.00
6/13/2022 15:25:54,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,3,5,0,0,nan,nan,0.16
6/13/2022 15:26:47,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,4,5,0,0,nan,nan,0.14
6/13/2022 15:27:14,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,4,6,0,0,nan,nan,0.08
6/13/2022 15:31:36,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,4,7,0,0,nan,nan,0.87
6/13/2022 15:31:49,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,4,8,0,0,nan,nan,0.04
6/13/2022 15:31:50,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,4,9,0,0,nan,nan,0.20
6/13/2022 15:35:10,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,4,10,0,0,nan,nan,0.04
6/13/2022 15:36:32,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,4,11,0,0,nan,nan,0.11
6/13/2022 15:38:25,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,5,11,0,0,nan,nan,1.00
6/13/2022 15:40:19,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,6,11,0,0,nan,nan,0.13
6/13/2022 15:40:27,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,6,12,0,0,nan,nan,0.19
6/13/2022 15:40:36,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,7,12,0,0,nan,nan,0.01
6/13/2022 15:40:39,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,8,12,0,0,nan,nan,0.01
6/13/2022 15:40:55,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,8,13,0,0,nan,nan,0.12
6/13/2022 15:44:01,1.12.0,FR1,4,4.13,nan,1,LeftWithPellet,Left,9,13,0,0,nan,nan,0.51
6/13/2022 15:47:34,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,10,13,0,0,nan,nan,0.07
6/13/2022 15:51:19,1.12.0,FR1,4,4.14,nan,1,LeftWithPellet,Left,11,13,0,0,nan,nan,0.23
6/13/2022 15:51:33,1.12.0,FR1,4,4.14,nan,1,RightWithPellet,Left,11,14,0,0,nan,nan,0.20
