MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/16/2021 17:14:14,1.8.1,PRexp,5,4.16,1,1,Right,Left,0,1,0,0,nan,nan,0.20
8/16/2021 17:14:21,1.8.1,PRexp,5,4.16,1,1,Left,Left,1,1,0,0,nan,nan,0.00
8/16/2021 17:14:24,1.8.1,PRexp,5,4.16,2,1,Pellet,Left,1,1,1,1,0.75,nan,nan
8/16/2021 18:06:20,1.8.1,PRexp,5,4.16,1,1,Left,Left,2,1,1,0,nan,nan,0.18
8/16/2021 18:06:21,1.8.1,PRexp,5,4.16,1,1,Pellet,Left,2,1,2,1,0.19,3117,nan
8/16/2021 18:06:27,1.8.1,PRexp,5,4.16,1,2,Left,Left,3,1,2,1,nan,nan,0.02
8/16/2021 18:06:33,1.8.1,PRexp,5,4.16,1,2,Left,Left,4,1,2,1,nan,nan,0.11
8/16/2021 18:06:38,1.8.1,PRexp,5,4.16,3,2,Pellet,Left,4,1,3,2,0.18,17,nan
8/16/2021 18:07:02,1.8.1,PRexp,5,4.16,1,3,Left,Left,5,1,3,2,nan,nan,0.12
8/16/2021 18:07:05,1.8.1,PRexp,5,4.16,1,3,Left,Left,6,1,3,2,nan,nan,0.32
8/16/2021 18:07:07,1.8.1,PRexp,5,4.16,1,3,Left,Left,7,1,3,2,nan,nan,0.56
8/16/2021 18:07:18,1.8.1,PRexp,5,4.16,3,3,Pellet,Left,7,1,4,3,7.40,40,nan
8/16/2021 18:07:19,1.8.1,PRexp,5,4.16,1,4,Left,Left,8,1,4,3,nan,nan,0.01
8/16/2021 18:07:22,1.8.1,PRexp,5,4.16,1,4,Left,Left,9,1,4,3,nan,nan,0.39
8/16/2021 18:07:24,1.8.1,PRexp,5,4.16,1,4,Right,Left,9,2,4,3,nan,nan,0.15
8/16/2021 18:07:35,1.8.1,PRexp,5,4.16,1,4,Left,Left,10,2,4,3,nan,nan,0.09
8/16/2021 18:13:24,1.8.1,PRexp,5,4.16,1,4,Left,Left,11,2,4,3,nan,nan,0.22
8/16/2021 18:13:29,1.8.1,PRexp,5,4.16,3,4,Pellet,Left,11,2,5,4,2.78,371,nan
8/16/2021 19:37:07,1.8.1,PRexp,5,4.16,1,1,Left,Left,12,2,5,0,nan,nan,0.27
8/16/2021 19:37:08,1.8.1,PRexp,5,4.15,1,1,Pellet,Left,12,2,6,1,0.25,5019,nan
8/16/2021 19:37:25,1.8.1,PRexp,5,4.16,1,2,Left,Left,13,2,6,1,nan,nan,0.09
8/16/2021 19:37:27,1.8.1,PRexp,5,4.16,1,2,Left,Left,14,2,6,1,nan,nan,0.09
8/16/2021 19:37:28,1.8.1,PRexp,5,4.15,1,2,Pellet,Left,14,2,7,2,0.12,20,nan
8/16/2021 19:45:04,1.8.1,PRexp,5,4.16,1,3,Left,Left,15,2,7,2,nan,nan,0.10
8/16/2021 19:45:10,1.8.1,PRexp,5,4.15,1,3,Right,Left,15,3,7,2,nan,nan,0.10
8/16/2021 19:45:12,1.8.1,PRexp,5,4.16,1,3,Left,Left,16,3,7,2,nan,nan,0.40
8/16/2021 19:45:14,1.8.1,PRexp,5,4.15,1,3,Left,Left,17,3,7,2,nan,nan,0.34
8/16/2021 19:45:16,1.8.1,PRexp,5,4.15,1,3,Pellet,Left,17,3,8,3,0.56,467,nan
8/16/2021 19:45:39,1.8.1,PRexp,5,4.16,1,4,Left,Left,18,3,8,3,nan,nan,0.08
8/16/2021 19:45:41,1.8.1,PRexp,5,4.16,1,4,Left,Left,19,3,8,3,nan,nan,0.09
8/16/2021 19:45:42,1.8.1,PRexp,5,4.16,1,4,Left,Left,20,3,8,3,nan,nan,0.11
8/16/2021 19:45:44,1.8.1,PRexp,5,4.15,1,4,Left,Left,21,3,8,3,nan,nan,0.10
8/16/2021 19:45:45,1.8.1,PRexp,5,4.16,2,4,Pellet,Left,21,3,9,4,0.06,30,nan
8/16/2021 19:46:00,1.8.1,PRexp,5,4.16,1,5,Left,Left,22,3,9,4,nan,nan,0.02
8/16/2021 20:17:12,1.8.1,PRexp,5,4.15,1,1,Right,Left,22,4,9,0,nan,nan,0.14
8/16/2021 20:17:19,1.8.1,PRexp,5,4.15,1,1,Right,Left,22,5,9,0,nan,nan,0.14
8/16/2021 20:19:05,1.8.1,PRexp,5,4.15,1,1,Right,Left,22,6,9,0,nan,nan,0.10
8/16/2021 20:19:08,1.8.1,PRexp,5,4.15,1,1,Right,Left,22,7,9,0,nan,nan,0.17
8/16/2021 20:19:09,1.8.1,PRexp,5,4.15,1,1,Left,Left,23,7,9,0,nan,nan,0.07
8/16/2021 20:19:10,1.8.1,PRexp,5,4.16,1,1,Pellet,Left,23,7,10,1,0.31,2005,nan
8/16/2021 20:19:31,1.8.1,PRexp,5,4.15,1,2,Left,Left,24,7,10,1,nan,nan,0.04
8/16/2021 20:19:33,1.8.1,PRexp,5,4.16,1,2,Left,Left,25,7,10,1,nan,nan,0.14
