MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/29/2022 17:53:51,1.16.1,RevPunish,0,4.17,nan,1,Left,Left,1,0,0,0,nan,nan,0.13
8/29/2022 17:53:56,1.16.1,RevPunish,0,4.17,2,1,Pellet,Left,1,0,1,0,1.98,nan,nan
8/29/2022 17:56:33,1.16.1,RevPunish,0,4.16,nan,1,Left,Left,2,0,1,0,nan,nan,0.14
8/29/2022 17:56:35,1.16.1,RevPunish,0,4.17,2,1,Pellet,Left,2,0,2,0,1.16,159,nan
8/29/2022 17:59:15,1.16.1,RevPunish,0,4.16,nan,1,Right,Left,2,1,2,0,nan,nan,0.26
8/29/2022 18:01:41,1.16.1,RevPunish,0,4.17,nan,1,Right,Left,2,2,2,0,nan,nan,0.11
8/29/2022 18:02:01,1.16.1,RevPunish,0,4.17,nan,1,RightinTimeout,Left,2,3,2,0,nan,nan,0.09
8/29/2022 18:02:01,1.16.1,RevPunish,0,4.17,nan,1,RightinTimeout,Left,2,4,2,0,nan,nan,0.13
8/29/2022 18:02:06,1.16.1,RevPunish,0,4.17,nan,1,RightinTimeout,Left,2,5,2,0,nan,nan,0.14
8/29/2022 18:02:12,1.16.1,RevPunish,0,4.17,nan,1,LefinTimeOut,Left,3,5,2,0,nan,nan,nan
8/29/2022 18:02:15,1.16.1,RevPunish,0,4.17,nan,1,Left,Left,4,5,2,0,nan,nan,0.15
8/29/2022 18:02:18,1.16.1,RevPunish,0,4.16,1,1,Pellet,Left,4,5,3,0,1.86,343,nan
8/29/2022 18:03:04,1.16.1,RevPunish,0,4.17,nan,1,Right,Left,4,6,3,0,nan,nan,0.22
8/29/2022 18:03:35,1.16.1,RevPunish,0,4.16,nan,1,RightinTimeout,Left,4,7,3,0,nan,nan,0.15
8/29/2022 18:03:37,1.16.1,RevPunish,0,4.17,nan,1,Right,Left,4,8,3,0,nan,nan,0.19
8/29/2022 18:03:52,1.16.1,RevPunish,0,4.17,nan,1,RightinTimeout,Left,4,9,3,0,nan,nan,0.19
8/29/2022 18:03:54,1.16.1,RevPunish,0,4.16,nan,1,RightinTimeout,Left,4,10,3,0,nan,nan,0.84
8/29/2022 18:03:55,1.16.1,RevPunish,0,4.16,nan,1,RightinTimeout,Left,4,11,3,0,nan,nan,0.01
8/29/2022 18:03:57,1.16.1,RevPunish,0,4.17,nan,1,RightinTimeout,Left,4,12,3,0,nan,nan,0.62
8/29/2022 18:03:58,1.16.1,RevPunish,0,4.16,nan,1,RightinTimeout,Left,4,13,3,0,nan,nan,0.12
