MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/28/2021 15:32:51,1.8.1,ClosedEcon_PR1,2,4.18,1,1,Left,Left,1,0,0,0,nan,nan,0.19
7/28/2021 15:32:58,1.8.1,ClosedEcon_PR1,2,4.18,3,1,Pellet,Left,1,0,1,1,0.95,nan,nan
7/28/2021 15:33:28,1.8.1,ClosedEcon_PR1,2,4.18,1,2,Right,Left,1,1,1,1,nan,nan,0.19
7/28/2021 15:33:52,1.8.1,ClosedEcon_PR1,2,4.18,1,2,Left,Left,2,1,1,1,nan,nan,0.08
7/28/2021 15:33:55,1.8.1,ClosedEcon_PR1,2,4.18,1,2,Right,Left,2,2,1,1,nan,nan,0.28
7/28/2021 15:34:12,1.8.1,ClosedEcon_PR1,2,4.18,1,2,Left,Left,3,2,1,1,nan,nan,0.10
7/28/2021 15:37:41,1.8.1,ClosedEcon_PR1,2,4.19,1,2,Pellet,Left,3,2,2,2,Timed_out,283,nan
7/28/2021 15:38:01,1.8.1,ClosedEcon_PR1,2,4.18,1,3,Right,Left,3,3,2,2,nan,nan,0.02
7/28/2021 15:48:38,1.8.1,ClosedEcon_PR1,2,4.18,1,3,Left,Left,4,3,2,2,nan,nan,0.10
7/28/2021 15:48:40,1.8.1,ClosedEcon_PR1,2,4.18,1,3,Left,Left,5,3,2,2,nan,nan,0.01
7/28/2021 15:58:46,1.8.1,ClosedEcon_PR1,2,4.18,1,3,Left,Left,6,3,2,2,nan,nan,0.07
7/28/2021 15:58:48,1.8.1,ClosedEcon_PR1,2,4.18,1,3,Pellet,Left,6,3,3,3,0.54,1267,nan
7/28/2021 16:49:59,1.8.1,ClosedEcon_PR1,2,4.18,1,1,Right,Left,6,4,3,0,nan,nan,0.04
