MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/12/2022 15:31:52,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,1,0,0,0,nan,nan,0.11
8/12/2022 15:31:53,1.16.1,FR1Dual,0,4.16,nan,1,LeftDuringDispense,Left,2,0,0,0,nan,nan,0.53
8/12/2022 15:33:41,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,3,0,0,0,nan,nan,0.12
8/12/2022 15:39:23,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,3,1,0,0,nan,nan,0.27
8/12/2022 15:39:27,1.16.1,FR1Dual,0,4.17,nan,1,RightWithPellet,Left,3,2,0,0,nan,nan,0.06
8/12/2022 15:54:17,1.16.1,FR1Dual,0,4.16,3,1,Pellet,Left,3,2,1,0,Timed_out,nan,nan
8/12/2022 15:56:38,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,4,2,1,0,nan,nan,0.93
8/12/2022 15:56:41,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,4,2,2,0,0.04,144,nan
8/12/2022 15:58:20,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,5,2,2,0,nan,nan,0.28
8/12/2022 16:04:16,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,6,2,2,0,nan,nan,0.10
8/12/2022 16:04:51,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,7,2,2,0,nan,nan,0.14
8/12/2022 16:05:03,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,7,3,2,0,nan,nan,0.23
8/12/2022 16:06:24,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,8,3,2,0,nan,nan,0.14
8/12/2022 16:07:44,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,8,4,2,0,nan,nan,0.12
8/12/2022 16:07:44,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,9,4,2,0,nan,nan,0.03
8/12/2022 16:09:34,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,9,5,2,0,nan,nan,0.20
8/12/2022 16:09:44,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,10,5,2,0,nan,nan,0.18
8/12/2022 16:13:35,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,11,5,2,0,nan,nan,0.07
8/12/2022 16:19:02,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,11,5,3,0,Timed_out,1340,nan
8/12/2022 16:20:13,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,12,5,3,0,nan,nan,0.10
8/12/2022 16:20:36,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,12,5,4,0,22.45,95,nan
8/12/2022 16:22:39,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,12,6,4,0,nan,nan,0.12
8/12/2022 16:22:42,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,12,7,4,0,nan,nan,0.20
8/12/2022 16:24:34,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,12,7,5,0,Timed_out,238,nan
8/12/2022 16:26:15,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,13,7,5,0,nan,nan,0.11
8/12/2022 16:26:25,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,13,7,6,0,9.41,111,nan
8/12/2022 16:27:36,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,13,8,6,0,nan,nan,0.16
8/12/2022 16:27:55,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,13,8,7,0,18.44,90,nan
8/12/2022 16:29:03,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,14,8,7,0,nan,nan,0.04
8/12/2022 16:29:26,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,14,8,8,0,22.33,91,nan
8/12/2022 16:30:20,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,14,9,8,0,nan,nan,0.07
8/12/2022 16:30:26,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,14,9,9,0,5.34,60,nan
8/12/2022 16:31:50,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,14,10,9,0,nan,nan,0.02
8/12/2022 16:32:49,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,14,10,10,0,57.87,143,nan
8/12/2022 16:37:29,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,15,10,10,0,nan,nan,0.01
8/12/2022 16:38:44,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,15,10,11,0,Timed_out,355,nan
8/12/2022 16:40:42,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,15,11,11,0,nan,nan,0.08
8/12/2022 16:40:49,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,15,11,12,0,6.64,125,nan
8/12/2022 16:42:41,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,15,12,12,0,nan,nan,0.15
8/12/2022 16:42:54,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,15,12,13,0,11.69,125,nan
8/12/2022 16:52:43,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,15,13,13,0,nan,nan,0.26
8/12/2022 16:52:50,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,15,13,14,0,5.70,596,nan
8/12/2022 16:55:06,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,15,14,14,0,nan,nan,0.09
8/12/2022 16:55:07,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,15,15,14,0,nan,nan,0.41
8/12/2022 16:55:08,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,15,16,14,0,nan,nan,0.23
8/12/2022 16:55:16,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,15,16,15,0,6.13,146,nan
8/12/2022 17:00:14,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,15,17,15,0,nan,nan,0.02
8/12/2022 17:00:15,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,15,18,15,0,nan,nan,0.08
8/12/2022 17:00:16,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,15,19,15,0,nan,nan,0.76
8/12/2022 17:00:16,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,15,20,15,0,nan,nan,0.28
8/12/2022 17:01:20,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,16,20,15,0,nan,nan,0.11
8/12/2022 17:01:22,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,17,20,15,0,nan,nan,0.06
8/12/2022 17:01:34,1.16.1,FR1Dual,0,4.16,3,1,Pellet,Left,17,20,16,0,Timed_out,378,nan
8/12/2022 17:02:16,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,17,21,16,0,nan,nan,0.10
8/12/2022 17:02:24,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,17,21,17,0,7.42,50,nan
8/12/2022 17:05:46,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,18,21,17,0,nan,nan,0.94
8/12/2022 17:05:54,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,18,21,18,0,7.42,210,nan
8/12/2022 17:07:33,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,18,22,18,0,nan,nan,0.02
8/12/2022 17:07:34,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,18,23,18,0,nan,nan,0.06
8/12/2022 17:08:15,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,18,23,19,0,38.79,141,nan
8/12/2022 17:10:20,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,18,24,19,0,nan,nan,0.08
8/12/2022 17:10:25,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,18,24,20,0,4.25,130,nan
8/12/2022 17:12:12,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,18,25,20,0,nan,nan,0.57
8/12/2022 17:12:13,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,18,26,20,0,nan,nan,0.09
8/12/2022 17:12:18,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,18,26,21,0,2.18,113,nan
8/12/2022 17:14:38,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,19,26,21,0,nan,nan,0.14
8/12/2022 17:14:48,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,19,26,22,0,8.83,150,nan
8/12/2022 17:15:16,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,19,27,22,0,nan,nan,0.22
8/12/2022 17:15:33,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,19,27,23,0,16.79,45,nan
8/12/2022 17:22:08,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,19,28,23,0,nan,nan,0.02
8/12/2022 17:22:09,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,19,29,23,0,nan,nan,0.06
8/12/2022 17:22:13,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,19,29,24,0,1.16,400,nan
8/12/2022 17:26:01,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,19,30,24,0,nan,nan,0.12
8/12/2022 17:26:01,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,19,31,24,0,nan,nan,0.07
8/12/2022 17:26:08,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,19,31,25,0,3.66,235,nan
8/12/2022 17:26:47,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,19,32,25,0,nan,nan,0.30
8/12/2022 17:26:52,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,19,32,26,0,3.82,44,nan
8/12/2022 17:29:04,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,19,33,26,0,nan,nan,0.25
8/12/2022 17:29:08,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,19,33,27,0,3.70,136,nan
8/12/2022 17:29:43,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,20,33,27,0,nan,nan,0.18
